,confidence,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
19913,1,40,5,3,28,0,12,15,6,28,6.0
19914,0,40,5,3,28,0,12,15,6,31,7.0
19915,0,40,5,3,28,0,12,15,3,31,8.0
19916,0,40,5,3,28,0,12,15,6,28,9.0
19917,0,40,5,3,28,0,12,15,6,28,10.0
19918,0,40,5,3,28,0,12,15,3,25,11.0
19919,0,40,5,3,28,0,12,15,3,31,12.0
19920,0,40,5,3,28,0,12,15,3,28,13.0
19921,0,40,5,3,28,0,12,15,6,34,14.0
19951,0,40,6,3,23,1,9,15,9,20,0.0
19952,0,40,6,3,23,1,9,15,6,20,1.0
19953,0,40,6,3,23,1,9,15,3,23,2.0
19954,0,40,6,3,23,1,9,15,6,20,3.0
19955,0,40,6,3,23,1,9,15,6,23,4.0
19956,0,40,6,3,23,1,9,15,6,26,5.0
19957,0,40,6,3,23,1,9,15,3,29,6.0
19958,0,40,6,3,23,1,9,15,3,29,7.0
19959,1,40,6,3,23,1,9,15,6,20,8.0
19961,0,40,6,3,23,1,9,15,3,23,10.0
19962,3,40,6,3,23,1,9,15,6,23,11.0
19963,0,40,6,3,23,1,9,15,6,20,12.0
19964,0,40,6,3,23,1,9,15,9,20,13.0
19965,0,40,6,3,23,1,9,15,3,23,14.0
20009,0,40,7,6,18,0,15,10,12,30,0.0
20010,2,40,7,6,18,0,15,10,18,30,1.0
20011,3,40,7,6,18,0,15,10,6,18,2.0
20012,2,40,7,6,18,0,15,10,18,30,3.0
20013,0,40,7,6,18,0,15,10,6,30,4.0
20014,3,40,7,6,18,0,15,10,12,24,5.0
20015,3,40,7,6,18,0,15,10,6,18,6.0
20016,3,40,7,6,18,0,15,10,6,30,7.0
20017,0,40,7,6,18,0,15,10,12,30,8.0
20018,0,40,7,6,18,0,15,10,6,24,9.0
20055,0,40,8,6,28,1,9,10,6,40,0.0
20056,0,40,8,6,28,1,9,10,6,40,1.0
20057,1,40,8,6,28,1,9,10,12,34,2.0
20059,3,40,8,6,28,1,9,10,12,34,4.0
20060,0,40,8,6,28,1,9,10,12,40,5.0
20061,1,40,8,6,28,1,9,10,6,40,6.0
20063,2,40,8,6,28,1,9,10,12,40,8.0
20064,2,40,8,6,28,1,9,10,6,40,9.0
20102,0,40,9,3,23,0,9,10,3,26,0.0
20103,2,40,9,3,23,0,9,10,6,29,1.0
20104,2,40,9,3,23,0,9,10,6,29,2.0
20106,1,40,9,3,23,0,9,10,3,29,4.0
20107,2,40,9,3,23,0,9,10,6,29,5.0
20108,2,40,9,3,23,0,9,10,9,29,6.0
20109,1,40,9,3,23,0,9,10,3,20,7.0
20110,0,40,9,3,23,0,9,10,9,29,8.0
20111,0,40,9,3,23,0,9,10,3,23,9.0
20150,4,40,10,3,18,0,15,5,6,24,0.0
20151,4,40,10,3,18,0,15,5,3,24,1.0
20152,1,40,10,3,18,0,15,5,3,21,2.0
20153,0,40,10,3,18,0,15,5,6,21,3.0
20154,6,40,10,3,18,0,15,5,6,24,4.0
20181,2,41,0,3,23,1,9,10,3,26,0.0
20182,2,41,0,3,23,1,9,10,6,23,1.0
20183,2,41,0,3,23,1,9,10,6,26,2.0
20184,2,41,0,3,23,1,9,10,9,20,3.0
20185,2,41,0,3,23,1,9,10,6,23,4.0
20186,2,41,0,3,23,1,9,10,9,20,5.0
20187,2,41,0,3,23,1,9,10,3,23,6.0
20188,2,41,0,3,23,1,9,10,3,23,7.0
20189,3,41,0,3,23,1,9,10,3,26,8.0
20190,3,41,0,3,23,1,9,10,9,20,9.0
20223,3,41,1,6,18,0,9,10,6,18,0.0
20225,3,41,1,6,18,0,9,10,12,24,2.0
20226,4,41,1,6,18,0,9,10,18,30,3.0
20227,4,41,1,6,18,0,9,10,18,30,4.0
20228,5,41,1,6,18,0,9,10,6,24,5.0
20230,5,41,1,6,18,0,9,10,12,24,7.0
20231,5,41,1,6,18,0,9,10,6,24,8.0
20232,4,41,1,6,18,0,9,10,12,24,9.0
20276,6,41,2,6,28,0,15,15,12,40,0.0
20277,7,41,2,6,28,0,15,15,18,40,1.0
20278,8,41,2,6,28,0,15,15,18,40,2.0
20279,8,41,2,6,28,0,15,15,12,40,3.0
20280,7,41,2,6,28,0,15,15,6,28,4.0
20281,8,41,2,6,28,0,15,15,12,34,5.0
20282,8,41,2,6,28,0,15,15,18,40,6.0
20283,8,41,2,6,28,0,15,15,18,40,7.0
20284,8,41,2,6,28,0,15,15,18,40,8.0
20285,9,41,2,6,28,0,15,15,6,34,9.0
20288,8,41,2,6,28,0,15,15,12,34,12.0
20289,8,41,2,6,28,0,15,15,12,34,13.0
20290,7,41,2,6,28,0,15,15,12,34,14.0
20336,6,41,3,3,23,1,18,5,6,29,0.0
20337,7,41,3,3,23,1,18,5,3,23,1.0
20338,8,41,3,3,23,1,18,5,6,26,2.0
20339,4,41,3,3,23,1,18,5,3,23,3.0
20340,9,41,3,3,23,1,18,5,3,26,4.0
20407,2,41,5,6,18,1,15,5,6,18,0.0
20408,4,41,5,6,18,1,15,5,6,24,1.0
20409,4,41,5,6,18,1,15,5,12,30,2.0
20410,5,41,5,6,18,1,15,5,12,30,3.0
20411,4,41,5,6,18,1,15,5,6,24,4.0
20478,6,41,7,6,23,1,12,5,6,35,0.0
20479,7,41,7,6,23,1,12,5,6,35,1.0
20480,7,41,7,6,23,1,12,5,18,35,2.0
20481,7,41,7,6,23,1,12,5,18,35,3.0
20482,7,41,7,6,23,1,12,5,12,35,4.0
20522,6,41,8,3,28,0,9,10,3,31,0.0
20523,4,41,8,3,28,0,9,10,9,25,1.0
20524,5,41,8,3,28,0,9,10,6,34,2.0
20525,6,41,8,3,28,0,9,10,3,25,3.0
20526,7,41,8,3,28,0,9,10,6,31,4.0
20527,7,41,8,3,28,0,9,10,3,31,5.0
20528,5,41,8,3,28,0,9,10,3,31,6.0
20529,5,41,8,3,28,0,9,10,9,25,7.0
20530,7,41,8,3,28,0,9,10,3,31,8.0
20531,6,41,8,3,28,0,9,10,6,34,9.0
20577,6,41,9,6,28,1,12,15,12,40,0.0
20578,6,41,9,6,28,1,12,15,12,40,1.0
20579,6,41,9,6,28,1,12,15,12,40,2.0
20580,7,41,9,6,28,1,12,15,18,40,3.0
20581,5,41,9,6,28,1,12,15,12,34,4.0
20582,6,41,9,6,28,1,12,15,6,40,5.0
20583,5,41,9,6,28,1,12,15,6,28,6.0
20584,6,41,9,6,28,1,12,15,18,40,7.0
20585,3,41,9,6,28,1,12,15,12,34,8.0
20586,4,41,9,6,28,1,12,15,6,28,9.0
20587,4,41,9,6,28,1,12,15,12,34,10.0
20588,5,41,9,6,28,1,12,15,6,28,11.0
20589,7,41,9,6,28,1,12,15,6,28,12.0
20590,5,41,9,6,28,1,12,15,6,28,13.0
20591,6,41,9,6,28,1,12,15,6,28,14.0
20635,6,41,10,3,23,0,18,15,9,29,0.0
20636,6,41,10,3,23,0,18,15,9,29,1.0
20637,4,41,10,3,23,0,18,15,3,23,2.0
20638,7,41,10,3,23,0,18,15,3,29,3.0
20639,5,41,10,3,23,0,18,15,3,26,4.0
20640,6,41,10,3,23,0,18,15,6,26,5.0
20642,5,41,10,3,23,0,18,15,3,29,7.0
20643,5,41,10,3,23,0,18,15,3,23,8.0
20644,5,41,10,3,23,0,18,15,3,23,9.0
20645,5,41,10,3,23,0,18,15,6,26,10.0
20646,5,41,10,3,23,0,18,15,3,23,11.0
20647,7,41,10,3,23,0,18,15,6,29,12.0
20676,3,42,0,6,23,0,12,10,6,23,0.0
20677,3,42,0,6,23,0,12,10,6,23,1.0
20678,7,42,0,6,23,0,12,10,6,29,2.0
20679,7,42,0,6,23,0,12,10,12,29,3.0
20680,5,42,0,6,23,0,12,10,12,35,4.0
20681,7,42,0,6,23,0,12,10,18,35,5.0
20682,9,42,0,6,23,0,12,10,12,29,6.0
20683,8,42,0,6,23,0,12,10,6,29,7.0
20684,5,42,0,6,23,0,12,10,18,35,8.0
20685,5,42,0,6,23,0,12,10,12,35,9.0
20769,6,42,2,3,18,0,15,5,9,15,1.0
20770,0,42,2,3,18,0,15,5,3,24,2.0
20771,2,42,2,3,18,0,15,5,3,15,3.0
20772,7,42,2,3,18,0,15,5,3,15,4.0
20804,3,42,3,6,23,1,9,5,6,23,0.0
20805,3,42,3,6,23,1,9,5,6,35,1.0
20806,2,42,3,6,23,1,9,5,6,35,2.0
20807,4,42,3,6,23,1,9,5,6,23,3.0
20808,2,42,3,6,23,1,9,5,12,23,4.0
20846,8,42,4,6,18,0,9,10,6,24,0.0
20847,9,42,4,6,18,0,9,10,12,30,1.0
20848,8,42,4,6,18,0,9,10,6,24,2.0
20849,6,42,4,6,18,0,9,10,18,30,3.0
20850,7,42,4,6,18,0,9,10,12,30,4.0
20851,7,42,4,6,18,0,9,10,12,30,5.0
20852,6,42,4,6,18,0,9,10,6,24,6.0
20853,5,42,4,6,18,0,9,10,12,24,7.0
20854,4,42,4,6,18,0,9,10,6,24,8.0
20855,8,42,4,6,18,0,9,10,12,30,9.0
20894,7,42,5,3,28,1,15,15,9,34,0.0
20895,3,42,5,3,28,1,15,15,3,28,1.0
20896,9,42,5,3,28,1,15,15,6,31,2.0
20897,8,42,5,3,28,1,15,15,9,34,3.0
20898,5,42,5,3,28,1,15,15,9,34,4.0
20900,10,42,5,3,28,1,15,15,6,31,6.0
20901,1,42,5,3,28,1,15,15,6,28,7.0
20902,0,42,5,3,28,1,15,15,6,31,8.0
20903,0,42,5,3,28,1,15,15,3,31,9.0
20904,3,42,5,3,28,1,15,15,6,31,10.0
20905,2,42,5,3,28,1,15,15,3,25,11.0
20906,0,42,5,3,28,1,15,15,6,31,12.0
20907,0,42,5,3,28,1,15,15,6,34,13.0
20946,6,42,6,3,28,1,15,15,6,34,0.0
20947,9,42,6,3,28,1,15,15,3,34,1.0
20948,6,42,6,3,28,1,15,15,9,34,2.0
20949,1,42,6,3,28,1,15,15,6,31,3.0
20950,3,42,6,3,28,1,15,15,3,28,4.0
20951,6,42,6,3,28,1,15,15,3,34,5.0
20952,4,42,6,3,28,1,15,15,3,34,6.0
20953,4,42,6,3,28,1,15,15,3,28,7.0
20954,1,42,6,3,28,1,15,15,6,25,8.0
20955,0,42,6,3,28,1,15,15,6,31,9.0
20956,1,42,6,3,28,1,15,15,6,25,10.0
20957,2,42,6,3,28,1,15,15,6,34,11.0
20958,2,42,6,3,28,1,15,15,3,28,12.0
20959,1,42,6,3,28,1,15,15,3,34,13.0
20960,10,42,6,3,28,1,15,15,6,34,14.0
20992,1,42,7,6,23,0,9,15,6,29,0.0
20993,7,42,7,6,23,0,9,15,6,35,1.0
20994,4,42,7,6,23,0,9,15,12,35,2.0
20996,4,42,7,6,23,0,9,15,12,35,4.0
20997,7,42,7,6,23,0,9,15,18,35,5.0
20998,1,42,7,6,23,0,9,15,6,23,6.0
20999,0,42,7,6,23,0,9,15,6,23,7.0
21000,0,42,7,6,23,0,9,15,12,29,8.0
21001,1,42,7,6,23,0,9,15,6,17,9.0
21002,9,42,7,6,23,0,9,15,18,35,10.0
21003,1,42,7,6,23,0,9,15,6,17,11.0
21004,1,42,7,6,23,0,9,15,12,35,12.0
21005,3,42,7,6,23,0,9,15,6,35,13.0
21006,4,42,7,6,23,0,9,15,18,35,14.0
21058,0,42,8,3,18,0,18,10,3,21,0.0
21059,0,42,8,3,18,0,18,10,9,24,1.0
21060,0,42,8,3,18,0,18,10,3,18,2.0
21061,1,42,8,3,18,0,18,10,3,18,3.0
21062,0,42,8,3,18,0,18,10,6,24,4.0
21063,0,42,8,3,18,0,18,10,6,21,5.0
21064,1,42,8,3,18,0,18,10,3,21,6.0
21065,1,42,8,3,18,0,18,10,3,15,7.0
21066,1,42,8,3,18,0,18,10,3,15,8.0
21067,0,42,8,3,18,0,18,10,6,24,9.0
21131,0,42,10,3,23,1,12,5,3,26,0.0
21132,1,42,10,3,23,1,12,5,3,26,1.0
21134,0,42,10,3,23,1,12,5,3,26,3.0
21135,1,42,10,3,23,1,12,5,9,20,4.0
21165,1,43,0,3,23,0,9,15,3,26,0.0
21166,5,43,0,3,23,0,9,15,9,29,1.0
21167,1,43,0,3,23,0,9,15,3,26,2.0
21168,3,43,0,3,23,0,9,15,9,29,3.0
21169,6,43,0,3,23,0,9,15,9,29,4.0
21170,4,43,0,3,23,0,9,15,9,29,5.0
21171,5,43,0,3,23,0,9,15,6,26,6.0
21172,4,43,0,3,23,0,9,15,9,29,7.0
21173,1,43,0,3,23,0,9,15,3,23,8.0
21174,4,43,0,3,23,0,9,15,6,26,9.0
21175,4,43,0,3,23,0,9,15,3,26,10.0
21176,6,43,0,3,23,0,9,15,9,29,11.0
21177,4,43,0,3,23,0,9,15,3,23,12.0
21178,3,43,0,3,23,0,9,15,6,26,13.0
21179,2,43,0,3,23,0,9,15,3,23,14.0
21226,2,43,1,6,28,1,18,5,6,28,0.0
21227,10,43,1,6,28,1,18,5,6,40,1.0
21228,1,43,1,6,28,1,18,5,12,40,2.0
21229,3,43,1,6,28,1,18,5,12,34,3.0
21230,10,43,1,6,28,1,18,5,18,40,4.0
21273,3,43,2,6,18,0,18,15,12,30,0.0
21274,0,43,2,6,18,0,18,15,12,12,1.0
21275,6,43,2,6,18,0,18,15,18,30,2.0
21276,1,43,2,6,18,0,18,15,12,12,3.0
21277,10,43,2,6,18,0,18,15,6,30,4.0
21278,10,43,2,6,18,0,18,15,12,30,5.0
21280,3,43,2,6,18,0,18,15,6,12,7.0
21281,2,43,2,6,18,0,18,15,6,12,8.0
21283,10,43,2,6,18,0,18,15,6,30,10.0
21284,10,43,2,6,18,0,18,15,6,30,11.0
21285,10,43,2,6,18,0,18,15,12,30,12.0
21286,10,43,2,6,18,0,18,15,12,30,13.0
21287,10,43,2,6,18,0,18,15,12,30,14.0
21316,1,43,3,3,23,1,9,5,3,29,0.0
21317,2,43,3,3,23,1,9,5,6,26,1.0
21318,0,43,3,3,23,1,9,5,3,23,2.0
21320,3,43,3,3,23,1,9,5,9,29,4.0
21390,10,43,5,3,28,1,9,10,3,31,0.0
21391,3,43,5,3,28,1,9,10,3,25,1.0
21392,3,43,5,3,28,1,9,10,3,25,2.0
21393,6,43,5,3,28,1,9,10,3,31,3.0
21394,3,43,5,3,28,1,9,10,3,31,4.0
21395,10,43,5,3,28,1,9,10,9,34,5.0
21396,6,43,5,3,28,1,9,10,3,34,6.0
21397,5,43,5,3,28,1,9,10,6,31,7.0
21398,6,43,5,3,28,1,9,10,3,34,8.0
21399,2,43,5,3,28,1,9,10,6,31,9.0
21477,0,43,7,6,18,0,12,10,18,12,0.0
21478,0,43,7,6,18,0,12,10,12,18,1.0
21480,2,43,7,6,18,0,12,10,6,18,3.0
21481,0,43,7,6,18,0,12,10,18,12,4.0
21482,2,43,7,6,18,0,12,10,12,24,5.0
21483,1,43,7,6,18,0,12,10,6,18,6.0
21485,4,43,7,6,18,0,12,10,12,12,8.0
21486,2,43,7,6,18,0,12,10,6,18,9.0
21532,0,43,8,6,23,1,15,5,12,35,0.0
21533,3,43,8,6,23,1,15,5,12,35,1.0
21534,1,43,8,6,23,1,15,5,6,23,2.0
21535,1,43,8,6,23,1,15,5,12,29,3.0
21536,0,43,8,6,23,1,15,5,6,35,4.0
21571,1,43,9,3,28,0,12,10,3,25,0.0
21572,5,43,9,3,28,0,12,10,6,34,1.0
21573,0,43,9,3,28,0,12,10,6,25,2.0
21574,0,43,9,3,28,0,12,10,3,31,3.0
21575,0,43,9,3,28,0,12,10,3,25,4.0
21576,2,43,9,3,28,0,12,10,9,34,5.0
21577,0,43,9,3,28,0,12,10,6,25,6.0
21578,0,43,9,3,28,0,12,10,3,34,7.0
21579,0,43,9,3,28,0,12,10,6,31,8.0
21580,0,43,9,3,28,0,12,10,3,31,9.0
21619,1,43,10,3,23,0,18,15,3,26,0.0
21621,0,43,10,3,23,0,18,15,6,29,2.0
21622,0,43,10,3,23,0,18,15,3,26,3.0
21623,1,43,10,3,23,0,18,15,3,23,4.0
21624,0,43,10,3,23,0,18,15,9,20,5.0
21625,1,43,10,3,23,0,18,15,6,26,6.0
21626,0,43,10,3,23,0,18,15,3,26,7.0
21629,0,43,10,3,23,0,18,15,3,29,10.0
21630,0,43,10,3,23,0,18,15,6,26,11.0
21631,0,43,10,3,23,0,18,15,6,26,12.0
21632,1,43,10,3,23,0,18,15,6,23,13.0
21633,0,43,10,3,23,0,18,15,3,20,14.0
21658,10,44,0,3,18,0,9,5,3,21,1.0
21659,6,44,0,3,18,0,9,5,9,24,2.0
21660,10,44,0,3,18,0,9,5,6,24,3.0
21661,4,44,0,3,18,0,9,5,3,15,4.0
21702,7,44,1,6,23,1,12,10,6,35,0.0
21703,10,44,1,6,23,1,12,10,12,29,1.0
21704,10,44,1,6,23,1,12,10,12,29,2.0
21705,10,44,1,6,23,1,12,10,6,35,3.0
21706,10,44,1,6,23,1,12,10,6,29,4.0
21707,10,44,1,6,23,1,12,10,18,35,5.0
21708,10,44,1,6,23,1,12,10,12,35,6.0
21709,10,44,1,6,23,1,12,10,12,35,7.0
21710,5,44,1,6,23,1,12,10,6,23,8.0
21711,9,44,1,6,23,1,12,10,12,29,9.0
21752,8,44,2,6,28,0,15,15,12,28,0.0
21753,6,44,2,6,28,0,15,15,6,28,1.0
21754,10,44,2,6,28,0,15,15,6,28,2.0
21755,10,44,2,6,28,0,15,15,6,28,3.0
21756,8,44,2,6,28,0,15,15,12,28,4.0
21757,10,44,2,6,28,0,15,15,6,28,5.0
21758,2,44,2,6,28,0,15,15,12,40,6.0
21759,10,44,2,6,28,0,15,15,18,40,7.0
21760,10,44,2,6,28,0,15,15,12,34,8.0
21761,5,44,2,6,28,0,15,15,6,34,9.0
21762,5,44,2,6,28,0,15,15,6,34,10.0
21763,10,44,2,6,28,0,15,15,12,34,11.0
21764,5,44,2,6,28,0,15,15,6,28,12.0
21765,4,44,2,6,28,0,15,15,12,28,13.0
21766,10,44,2,6,28,0,15,15,12,34,14.0
21807,6,44,3,3,18,1,18,5,3,15,0.0
21809,7,44,3,3,18,1,18,5,6,21,2.0
21810,10,44,3,3,18,1,18,5,3,21,3.0
21811,10,44,3,3,18,1,18,5,3,24,4.0
21846,7,44,4,6,23,0,15,10,6,23,0.0
21847,10,44,4,6,23,0,15,10,12,35,1.0
21848,3,44,4,6,23,0,15,10,12,17,2.0
21849,10,44,4,6,23,0,15,10,18,35,3.0
21850,8,44,4,6,23,0,15,10,6,23,4.0
21852,7,44,4,6,23,0,15,10,12,29,6.0
21853,9,44,4,6,23,0,15,10,12,29,7.0
21854,10,44,4,6,23,0,15,10,18,35,8.0
21855,6,44,4,6,23,0,15,10,12,29,9.0
21896,3,44,5,3,28,1,18,15,3,31,0.0
21897,8,44,5,3,28,1,18,15,6,31,1.0
21898,10,44,5,3,28,1,18,15,9,34,2.0
21899,10,44,5,3,28,1,18,15,3,31,3.0
21900,10,44,5,3,28,1,18,15,6,31,4.0
21901,10,44,5,3,28,1,18,15,3,31,5.0
21902,5,44,5,3,28,1,18,15,3,31,6.0
21903,10,44,5,3,28,1,18,15,6,34,7.0
21905,10,44,5,3,28,1,18,15,6,34,9.0
21906,8,44,5,3,28,1,18,15,3,28,10.0
21907,10,44,5,3,28,1,18,15,3,34,11.0
21908,10,44,5,3,28,1,18,15,6,34,12.0
21909,10,44,5,3,28,1,18,15,6,34,13.0
21910,6,44,5,3,28,1,18,15,6,31,14.0
21948,10,44,6,6,23,1,18,10,12,35,0.0
21949,4,44,6,6,23,1,18,10,12,35,1.0
21950,4,44,6,6,23,1,18,10,12,35,2.0
21951,6,44,6,6,23,1,18,10,6,35,3.0
21952,10,44,6,6,23,1,18,10,18,35,4.0
21953,7,44,6,6,23,1,18,10,12,29,5.0
21954,7,44,6,6,23,1,18,10,6,35,6.0
21955,6,44,6,6,23,1,18,10,6,23,7.0
21956,6,44,6,6,23,1,18,10,18,35,8.0
21957,7,44,6,6,23,1,18,10,12,29,9.0
22016,6,44,8,3,28,1,12,5,6,31,0.0
22017,6,44,8,3,28,1,12,5,9,25,1.0
22018,7,44,8,3,28,1,12,5,3,28,2.0
22019,10,44,8,3,28,1,12,5,3,28,3.0
22066,10,44,9,6,18,0,15,15,12,30,0.0
22067,10,44,9,6,18,0,15,15,6,30,1.0
22068,10,44,9,6,18,0,15,15,6,18,2.0
22069,4,44,9,6,18,0,15,15,6,24,3.0
22070,10,44,9,6,18,0,15,15,12,30,4.0
22071,10,44,9,6,18,0,15,15,12,24,5.0
22072,10,44,9,6,18,0,15,15,6,18,6.0
22073,10,44,9,6,18,0,15,15,12,30,7.0
22074,10,44,9,6,18,0,15,15,18,30,8.0
22075,10,44,9,6,18,0,15,15,6,18,9.0
22076,9,44,9,6,18,0,15,15,6,18,10.0
22077,8,44,9,6,18,0,15,15,12,30,11.0
22078,7,44,9,6,18,0,15,15,6,18,12.0
22079,10,44,9,6,18,0,15,15,12,30,13.0
22080,7,44,9,6,18,0,15,15,6,18,14.0
22155,10,45,0,6,23,1,15,5,6,29,0.0
22156,10,45,0,6,23,1,15,5,12,29,1.0
22157,10,45,0,6,23,1,15,5,18,35,2.0
22158,10,45,0,6,23,1,15,5,6,23,3.0
22191,6,45,1,3,28,0,9,10,3,31,0.0
22192,10,45,1,3,28,0,9,10,6,34,1.0
22193,10,45,1,3,28,0,9,10,6,34,2.0
22194,10,45,1,3,28,0,9,10,9,34,3.0
22195,10,45,1,3,28,0,9,10,6,31,4.0
22196,10,45,1,3,28,0,9,10,6,34,5.0
22197,10,45,1,3,28,0,9,10,6,31,6.0
22198,10,45,1,3,28,0,9,10,3,34,7.0
22199,10,45,1,3,28,0,9,10,3,34,8.0
22200,10,45,1,3,28,0,9,10,3,28,9.0
22252,6,45,2,3,18,1,18,15,3,18,0.0
22253,10,45,2,3,18,1,18,15,3,18,1.0
22255,10,45,2,3,18,1,18,15,3,24,3.0
22256,10,45,2,3,18,1,18,15,6,24,4.0
22257,10,45,2,3,18,1,18,15,3,18,5.0
22258,10,45,2,3,18,1,18,15,6,24,6.0
22259,10,45,2,3,18,1,18,15,3,24,7.0
22260,10,45,2,3,18,1,18,15,3,24,8.0
22261,10,45,2,3,18,1,18,15,9,24,9.0
22262,10,45,2,3,18,1,18,15,9,24,10.0
22263,8,45,2,3,18,1,18,15,3,18,11.0
22264,10,45,2,3,18,1,18,15,3,24,12.0
22265,10,45,2,3,18,1,18,15,6,24,13.0
22266,10,45,2,3,18,1,18,15,3,24,14.0
22298,10,45,3,6,23,0,12,15,18,35,0.0
22299,10,45,3,6,23,0,12,15,12,29,1.0
22300,10,45,3,6,23,0,12,15,6,29,2.0
22301,10,45,3,6,23,0,12,15,6,23,3.0
22302,10,45,3,6,23,0,12,15,6,35,4.0
22303,10,45,3,6,23,0,12,15,6,23,5.0
22304,10,45,3,6,23,0,12,15,6,23,6.0
22305,10,45,3,6,23,0,12,15,18,35,7.0
22306,10,45,3,6,23,0,12,15,6,23,8.0
22307,10,45,3,6,23,0,12,15,6,23,9.0
22308,10,45,3,6,23,0,12,15,6,23,10.0
22309,10,45,3,6,23,0,12,15,12,29,11.0
22310,10,45,3,6,23,0,12,15,6,23,12.0
22311,10,45,3,6,23,0,12,15,6,35,13.0
22312,10,45,3,6,23,0,12,15,12,29,14.0
22347,10,45,4,6,18,1,9,5,6,24,0.0
22348,10,45,4,6,18,1,9,5,18,30,1.0
22349,10,45,4,6,18,1,9,5,12,24,2.0
22351,10,45,4,6,18,1,9,5,6,18,4.0
22424,10,45,6,3,18,0,12,15,3,24,0.0
22425,10,45,6,3,18,0,12,15,3,24,1.0
22426,10,45,6,3,18,0,12,15,3,24,2.0
22427,10,45,6,3,18,0,12,15,6,24,3.0
22428,10,45,6,3,18,0,12,15,3,24,4.0
22429,10,45,6,3,18,0,12,15,9,24,5.0
22430,10,45,6,3,18,0,12,15,3,24,6.0
22431,10,45,6,3,18,0,12,15,3,18,7.0
22432,10,45,6,3,18,0,12,15,3,18,8.0
22433,10,45,6,3,18,0,12,15,6,24,9.0
22434,10,45,6,3,18,0,12,15,9,24,10.0
22435,10,45,6,3,18,0,12,15,3,21,11.0
22436,10,45,6,3,18,0,12,15,3,24,12.0
22437,10,45,6,3,18,0,12,15,6,24,13.0
22438,10,45,6,3,18,0,12,15,6,24,14.0
22468,10,45,7,6,23,1,9,10,6,23,0.0
22469,10,45,7,6,23,1,9,10,12,35,1.0
22470,10,45,7,6,23,1,9,10,6,29,2.0
22471,10,45,7,6,23,1,9,10,12,35,3.0
22472,10,45,7,6,23,1,9,10,18,35,4.0
22473,10,45,7,6,23,1,9,10,6,29,5.0
22475,10,45,7,6,23,1,9,10,12,29,7.0
22476,10,45,7,6,23,1,9,10,6,23,8.0
22477,0,45,7,6,23,1,9,10,18,17,9.0
22518,10,45,8,3,28,1,12,5,6,34,0.0
22519,10,45,8,3,28,1,12,5,3,34,1.0
22520,10,45,8,3,28,1,12,5,6,31,2.0
22521,10,45,8,3,28,1,12,5,9,34,3.0
22522,10,45,8,3,28,1,12,5,3,31,4.0
22566,10,45,9,6,18,0,18,10,12,30,0.0
22567,10,45,9,6,18,0,18,10,6,30,1.0
22568,10,45,9,6,18,0,18,10,12,30,2.0
22569,10,45,9,6,18,0,18,10,6,24,3.0
22570,10,45,9,6,18,0,18,10,6,24,4.0
22571,10,45,9,6,18,0,18,10,18,30,5.0
22572,10,45,9,6,18,0,18,10,6,24,6.0
22573,10,45,9,6,18,0,18,10,6,30,7.0
22574,10,45,9,6,18,0,18,10,6,24,8.0
22575,10,45,9,6,18,0,18,10,12,24,9.0
22679,3,46,1,6,18,1,15,15,6,12,0.0
22680,10,46,1,6,18,1,15,15,18,30,1.0
22681,3,46,1,6,18,1,15,15,6,24,2.0
22682,3,46,1,6,18,1,15,15,12,24,3.0
22684,1,46,1,6,18,1,15,15,12,12,5.0
22686,6,46,1,6,18,1,15,15,18,30,7.0
22687,5,46,1,6,18,1,15,15,12,30,8.0
22688,2,46,1,6,18,1,15,15,18,12,9.0
22689,5,46,1,6,18,1,15,15,18,30,10.0
22690,3,46,1,6,18,1,15,15,6,12,11.0
22691,2,46,1,6,18,1,15,15,12,24,12.0
22692,4,46,1,6,18,1,15,15,6,12,13.0
22693,1,46,1,6,18,1,15,15,6,30,14.0
22725,0,46,2,6,23,1,9,15,6,29,0.0
22726,5,46,2,6,23,1,9,15,12,35,1.0
22727,5,46,2,6,23,1,9,15,6,29,2.0
22728,2,46,2,6,23,1,9,15,18,35,3.0
22729,2,46,2,6,23,1,9,15,6,17,4.0
22730,10,46,2,6,23,1,9,15,12,35,5.0
22731,2,46,2,6,23,1,9,15,6,35,6.0
22732,3,46,2,6,23,1,9,15,12,35,7.0
22733,3,46,2,6,23,1,9,15,12,29,8.0
22734,10,46,2,6,23,1,9,15,12,35,9.0
22735,2,46,2,6,23,1,9,15,12,29,10.0
22736,2,46,2,6,23,1,9,15,6,35,11.0
22737,3,46,2,6,23,1,9,15,12,35,12.0
22738,10,46,2,6,23,1,9,15,18,35,13.0
22739,10,46,2,6,23,1,9,15,18,35,14.0
22822,1,46,4,3,23,0,12,10,6,26,0.0
22823,10,46,4,3,23,0,12,10,9,29,1.0
22824,10,46,4,3,23,0,12,10,3,29,2.0
22825,10,46,4,3,23,0,12,10,9,29,3.0
22826,10,46,4,3,23,0,12,10,9,29,4.0
22827,6,46,4,3,23,0,12,10,3,23,5.0
22829,5,46,4,3,23,0,12,10,6,29,7.0
22830,3,46,4,3,23,0,12,10,6,20,8.0
22831,5,46,4,3,23,0,12,10,6,29,9.0
22875,1,46,5,6,18,1,18,5,12,12,0.0
22876,2,46,5,6,18,1,18,5,6,18,1.0
