,correct,subject,block,block_difficulty,block_value_level,block_stimulus_type,block_ntrials_phase1,block_ntrials_phase2,trial_difficulty,trial_value_chosen,trial_number
17719,1,36,0,3,18,1,12,15,3,24,7
17721,0,36,0,3,18,1,12,15,3,18,9
17722,1,36,0,3,18,1,12,15,3,21,10
17751,1,36,0,3,18,1,12,15,3,24,14
17752,1,36,0,3,18,1,12,15,9,24,15
17753,0,36,0,3,18,1,12,15,3,15,16
17756,0,36,0,3,18,1,12,15,3,15,19
17757,1,36,0,3,18,1,12,15,6,24,20
17758,1,36,0,3,18,1,12,15,6,21,21
17760,1,36,0,3,18,1,12,15,3,24,23
17761,1,36,0,3,18,1,12,15,3,18,24
17763,1,36,0,3,18,1,12,15,6,24,26
17769,1,36,1,6,23,0,15,15,18,35,0
17770,1,36,1,6,23,0,15,15,6,23,1
17771,1,36,1,6,23,0,15,15,6,23,2
17772,1,36,1,6,23,0,15,15,6,35,3
17774,0,36,1,6,23,0,15,15,12,17,5
17775,0,36,1,6,23,0,15,15,18,17,6
17777,1,36,1,6,23,0,15,15,12,29,8
17778,0,36,1,6,23,0,15,15,6,23,9
17779,1,36,1,6,23,0,15,15,12,29,10
17781,1,36,1,6,23,0,15,15,12,29,12
17783,0,36,1,6,23,0,15,15,6,29,14
17805,0,36,1,6,23,0,15,15,12,23,16
17808,1,36,1,6,23,0,15,15,6,23,19
17810,1,36,1,6,23,0,15,15,12,29,21
17812,1,36,1,6,23,0,15,15,12,29,23
17814,1,36,1,6,23,0,15,15,12,29,25
17815,1,36,1,6,23,0,15,15,12,35,26
17821,0,36,2,3,28,0,18,10,6,28,0
17822,1,36,2,3,28,0,18,10,6,34,1
17823,0,36,2,3,28,0,18,10,6,25,2
17824,1,36,2,3,28,0,18,10,3,34,3
17826,1,36,2,3,28,0,18,10,9,34,5
17827,1,36,2,3,28,0,18,10,3,34,6
17828,0,36,2,3,28,0,18,10,9,25,7
17831,1,36,2,3,28,0,18,10,6,34,10
17832,0,36,2,3,28,0,18,10,3,25,11
17833,0,36,2,3,28,0,18,10,3,31,12
17835,1,36,2,3,28,0,18,10,3,31,14
17836,0,36,2,3,28,0,18,10,6,25,15
17851,0,36,2,3,28,0,18,10,3,31,20
17852,0,36,2,3,28,0,18,10,3,25,21
17854,0,36,2,3,28,0,18,10,9,25,23
17856,0,36,2,3,28,0,18,10,9,25,25
17857,1,36,2,3,28,0,18,10,6,34,26
17863,0,36,3,6,23,1,18,5,6,17,0
17865,1,36,3,6,23,1,18,5,6,35,2
17867,1,36,3,6,23,1,18,5,18,35,4
17868,0,36,3,6,23,1,18,5,6,23,5
17869,1,36,3,6,23,1,18,5,6,35,6
17870,1,36,3,6,23,1,18,5,6,29,7
17873,1,36,3,6,23,1,18,5,12,35,10
17874,0,36,3,6,23,1,18,5,6,17,11
17876,1,36,3,6,23,1,18,5,6,35,13
17877,0,36,3,6,23,1,18,5,12,23,14
17880,1,36,3,6,23,1,18,5,6,35,17
17898,1,36,3,6,23,1,18,5,18,35,20
17900,1,36,3,6,23,1,18,5,12,35,22
17901,1,36,3,6,23,1,18,5,18,35,23
17903,1,36,3,6,23,1,18,5,6,23,25
17910,1,36,4,6,28,0,12,0,6,34,0
17911,0,36,4,6,28,0,12,0,18,22,1
17912,0,36,4,6,28,0,12,0,6,34,2
17913,1,36,4,6,28,0,12,0,12,34,3
17915,1,36,4,6,28,0,12,0,6,34,5
17916,0,36,4,6,28,0,12,0,6,28,6
17917,1,36,4,6,28,0,12,0,18,40,7
17919,0,36,4,6,28,0,12,0,6,22,9
17929,1,36,4,6,28,0,12,0,12,34,14
17930,1,36,4,6,28,0,12,0,6,34,15
17931,1,36,4,6,28,0,12,0,12,40,16
17933,0,36,4,6,28,0,12,0,12,22,18
17934,1,36,4,6,28,0,12,0,12,34,19
17938,1,36,4,6,28,0,12,0,6,40,23
17939,1,36,4,6,28,0,12,0,12,34,24
17940,1,36,4,6,28,0,12,0,6,40,25
17947,1,36,5,3,18,1,9,5,3,18,0
17948,1,36,5,3,18,1,9,5,3,21,1
17949,1,36,5,3,18,1,9,5,6,24,2
17950,1,36,5,3,18,1,9,5,6,21,3
17952,1,36,5,3,18,1,9,5,6,24,5
17953,1,36,5,3,18,1,9,5,3,21,6
17954,0,36,5,3,18,1,9,5,3,21,7
17962,1,36,5,3,18,1,9,5,3,18,10
17964,1,36,5,3,18,1,9,5,3,21,12
17965,0,36,5,3,18,1,9,5,6,15,13
17969,1,36,5,3,18,1,9,5,6,24,17
17970,1,36,5,3,18,1,9,5,3,24,18
17971,0,36,5,3,18,1,9,5,6,15,19
17973,0,36,5,3,18,1,9,5,9,15,21
17975,0,36,5,3,18,1,9,5,3,15,23
17976,1,36,5,3,18,1,9,5,3,18,24
17978,1,36,5,3,18,1,9,5,6,21,26
17984,1,36,6,6,28,0,15,10,12,40,0
17985,0,36,6,6,28,0,15,10,18,22,1
17986,0,36,6,6,28,0,15,10,12,28,2
17987,1,36,6,6,28,0,15,10,12,34,3
17988,0,36,6,6,28,0,15,10,6,34,4
17990,0,36,6,6,28,0,15,10,6,28,6
17992,1,36,6,6,28,0,15,10,6,40,8
17993,1,36,6,6,28,0,15,10,6,40,9
17995,1,36,6,6,28,0,15,10,12,40,11
17996,1,36,6,6,28,0,15,10,12,40,12
17997,0,36,6,6,28,0,15,10,18,22,13
18020,0,36,6,6,28,0,15,10,6,28,16
18024,0,36,6,6,28,0,15,10,12,28,20
18025,1,36,6,6,28,0,15,10,18,40,21
18026,0,36,6,6,28,0,15,10,18,22,22
18028,0,36,6,6,28,0,15,10,6,28,24
18029,0,36,6,6,28,0,15,10,6,22,25
18036,0,36,7,3,18,1,12,15,3,18,0
18037,1,36,7,3,18,1,12,15,9,24,1
18038,1,36,7,3,18,1,12,15,9,24,2
18039,1,36,7,3,18,1,12,15,6,21,3
18040,1,36,7,3,18,1,12,15,3,18,4
18042,0,36,7,3,18,1,12,15,3,15,6
18044,0,36,7,3,18,1,12,15,9,15,8
18045,0,36,7,3,18,1,12,15,3,21,9
18065,0,36,7,3,18,1,12,15,6,15,14
18066,0,36,7,3,18,1,12,15,3,21,15
18067,0,36,7,3,18,1,12,15,3,15,16
18070,0,36,7,3,18,1,12,15,6,15,19
18071,1,36,7,3,18,1,12,15,3,18,20
18072,0,36,7,3,18,1,12,15,6,15,21
18074,0,36,7,3,18,1,12,15,6,15,23
18075,0,36,7,3,18,1,12,15,6,18,24
18076,1,36,7,3,18,1,12,15,9,24,25
18083,1,36,8,3,23,1,9,5,3,23,0
18084,0,36,8,3,23,1,9,5,3,26,1
18085,1,36,8,3,23,1,9,5,6,29,2
18087,1,36,8,3,23,1,9,5,3,23,4
18088,1,36,8,3,23,1,9,5,3,26,5
18089,0,36,8,3,23,1,9,5,6,23,6
18090,0,36,8,3,23,1,9,5,3,23,7
18104,1,36,8,3,23,1,9,5,6,29,11
18106,1,36,8,3,23,1,9,5,6,29,13
18107,1,36,8,3,23,1,9,5,6,26,14
18108,0,36,8,3,23,1,9,5,3,23,15
18110,0,36,8,3,23,1,9,5,6,20,17
18113,0,36,8,3,23,1,9,5,3,20,20
18114,0,36,8,3,23,1,9,5,3,26,21
18115,0,36,8,3,23,1,9,5,3,20,22
18118,0,36,8,3,23,1,9,5,3,23,25
18119,0,36,8,3,23,1,9,5,3,26,26
18125,0,36,9,6,28,0,18,10,6,28,0
18126,0,36,9,6,28,0,18,10,12,22,1
18127,0,36,9,6,28,0,18,10,18,22,2
18128,0,36,9,6,28,0,18,10,18,22,3
18130,1,36,9,6,28,0,18,10,6,28,5
18132,1,36,9,6,28,0,18,10,6,40,7
18133,0,36,9,6,28,0,18,10,12,28,8
18135,1,36,9,6,28,0,18,10,18,40,10
18137,0,36,9,6,28,0,18,10,6,34,12
18139,0,36,9,6,28,0,18,10,6,22,14
18140,1,36,9,6,28,0,18,10,12,34,15
18159,1,36,9,6,28,0,18,10,6,28,19
18161,1,36,9,6,28,0,18,10,6,34,21
18162,1,36,9,6,28,0,18,10,12,34,22
18164,1,36,9,6,28,0,18,10,18,40,24
18166,0,36,9,6,28,0,18,10,6,34,26
18172,0,36,10,3,18,0,15,0,3,18,0
18173,0,36,10,3,18,0,15,0,3,15,1
18174,0,36,10,3,18,0,15,0,3,21,2
18175,1,36,10,3,18,0,15,0,3,24,3
18176,0,36,10,3,18,0,15,0,6,15,4
18178,0,36,10,3,18,0,15,0,3,18,6
18179,0,36,10,3,18,0,15,0,9,15,7
18182,1,36,10,3,18,0,15,0,6,24,10
18183,0,36,10,3,18,0,15,0,6,15,11
18184,0,36,10,3,18,0,15,0,9,15,12
18185,1,36,10,3,18,0,15,0,3,21,13
18189,0,36,10,3,18,0,15,0,3,15,17
18190,1,36,10,3,18,0,15,0,3,21,18
18194,1,36,10,3,18,0,15,0,6,21,22
18195,1,36,10,3,18,0,15,0,3,24,23
18196,0,36,10,3,18,0,15,0,3,21,24
18197,1,36,10,3,18,0,15,0,3,18,25
18204,1,37,0,6,18,1,9,10,18,30,0
18205,0,37,0,6,18,1,9,10,6,12,1
18206,0,37,0,6,18,1,9,10,6,18,2
18208,0,37,0,6,18,1,9,10,6,18,4
18209,1,37,0,6,18,1,9,10,12,30,5
18210,1,37,0,6,18,1,9,10,12,30,6
18211,1,37,0,6,18,1,9,10,6,18,7
18230,1,37,0,6,18,1,9,10,6,24,11
18231,1,37,0,6,18,1,9,10,12,30,12
18232,1,37,0,6,18,1,9,10,6,24,13
18234,1,37,0,6,18,1,9,10,12,30,15
18235,1,37,0,6,18,1,9,10,6,18,16
18237,1,37,0,6,18,1,9,10,6,30,18
18238,1,37,0,6,18,1,9,10,12,24,19
18241,1,37,0,6,18,1,9,10,6,24,22
18244,1,37,0,6,18,1,9,10,18,30,25
18245,1,37,0,6,18,1,9,10,18,30,26
18251,0,37,1,3,28,0,12,0,3,25,0
18252,1,37,1,3,28,0,12,0,3,34,1
18253,0,37,1,3,28,0,12,0,9,25,2
18254,1,37,1,3,28,0,12,0,3,34,3
18256,1,37,1,3,28,0,12,0,6,34,5
18257,1,37,1,3,28,0,12,0,6,34,6
18260,1,37,1,3,28,0,12,0,3,31,9
18269,1,37,1,3,28,0,12,0,6,34,13
18272,1,37,1,3,28,0,12,0,9,34,16
18273,1,37,1,3,28,0,12,0,9,34,17
18274,1,37,1,3,28,0,12,0,3,34,18
18276,1,37,1,3,28,0,12,0,6,31,20
18277,1,37,1,3,28,0,12,0,6,31,21
18279,1,37,1,3,28,0,12,0,6,34,23
18280,1,37,1,3,28,0,12,0,9,34,24
18281,1,37,1,3,28,0,12,0,6,31,25
18288,0,37,2,6,23,0,15,15,6,17,0
18289,1,37,2,6,23,0,15,15,18,35,1
18290,1,37,2,6,23,0,15,15,6,35,2
18292,0,37,2,6,23,0,15,15,12,17,4
18293,1,37,2,6,23,0,15,15,6,23,5
18295,1,37,2,6,23,0,15,15,6,23,7
18296,0,37,2,6,23,0,15,15,12,17,8
18297,1,37,2,6,23,0,15,15,12,35,9
18299,0,37,2,6,23,0,15,15,12,17,11
18300,0,37,2,6,23,0,15,15,12,17,12
18302,0,37,2,6,23,0,15,15,6,23,14
18320,1,37,2,6,23,0,15,15,12,29,17
18321,1,37,2,6,23,0,15,15,12,35,18
18323,1,37,2,6,23,0,15,15,18,35,20
18324,1,37,2,6,23,0,15,15,18,35,21
18325,1,37,2,6,23,0,15,15,6,23,22
18327,1,37,2,6,23,0,15,15,18,35,24
18328,1,37,2,6,23,0,15,15,6,23,25
18335,0,37,3,3,28,1,9,10,3,28,0
18336,0,37,3,3,28,1,9,10,6,25,1
18337,1,37,3,3,28,1,9,10,6,31,2
18338,0,37,3,3,28,1,9,10,6,28,3
18340,0,37,3,3,28,1,9,10,3,31,5
18341,1,37,3,3,28,1,9,10,3,28,6
18356,0,37,3,3,28,1,9,10,3,31,11
18358,1,37,3,3,28,1,9,10,9,34,13
18359,0,37,3,3,28,1,9,10,3,28,14
18360,1,37,3,3,28,1,9,10,6,31,15
18362,1,37,3,3,28,1,9,10,9,34,17
18363,0,37,3,3,28,1,9,10,3,28,18
18364,0,37,3,3,28,1,9,10,3,28,19
18367,1,37,3,3,28,1,9,10,6,31,22
18368,1,37,3,3,28,1,9,10,6,31,23
18370,0,37,3,3,28,1,9,10,3,28,25
18371,1,37,3,3,28,1,9,10,3,34,26
18377,0,37,4,6,18,0,18,5,6,24,0
18378,0,37,4,6,18,0,18,5,6,18,1
18379,0,37,4,6,18,0,18,5,6,12,2
18380,0,37,4,6,18,0,18,5,6,24,3
18381,1,37,4,6,18,0,18,5,12,24,4
18383,1,37,4,6,18,0,18,5,18,30,6
18384,1,37,4,6,18,0,18,5,6,24,7
18386,1,37,4,6,18,0,18,5,6,24,9
18388,1,37,4,6,18,0,18,5,12,30,11
18389,1,37,4,6,18,0,18,5,6,18,12
18392,1,37,4,6,18,0,18,5,6,18,15
18406,1,37,4,6,18,0,18,5,18,30,19
18408,1,37,4,6,18,0,18,5,6,30,21
18410,1,37,4,6,18,0,18,5,6,30,23
18411,1,37,4,6,18,0,18,5,18,30,24
18413,1,37,4,6,18,0,18,5,12,24,26
18419,0,37,5,3,23,1,15,15,9,20,0
18420,1,37,5,3,23,1,15,15,3,26,1
18421,1,37,5,3,23,1,15,15,3,23,2
18422,0,37,5,3,23,1,15,15,3,26,3
18425,1,37,5,3,23,1,15,15,3,29,6
18427,0,37,5,3,23,1,15,15,6,20,8
18428,1,37,5,3,23,1,15,15,9,29,9
18429,1,37,5,3,23,1,15,15,6,26,10
18431,0,37,5,3,23,1,15,15,3,20,12
18461,0,37,5,3,23,1,15,15,3,20,17
18463,1,37,5,3,23,1,15,15,3,29,19
18464,1,37,5,3,23,1,15,15,6,29,20
18465,1,37,5,3,23,1,15,15,6,26,21
18466,1,37,5,3,23,1,15,15,6,26,22
18469,0,37,5,3,23,1,15,15,3,20,25
18476,0,37,6,3,23,0,12,10,6,23,0
18477,1,37,6,3,23,0,12,10,6,26,1
18478,1,37,6,3,23,0,12,10,6,29,2
18479,0,37,6,3,23,0,12,10,9,20,3
18480,1,37,6,3,23,0,12,10,3,29,4
18483,1,37,6,3,23,0,12,10,3,29,7
18484,1,37,6,3,23,0,12,10,3,26,8
18485,1,37,6,3,23,0,12,10,9,29,9
18486,1,37,6,3,23,0,12,10,6,29,10
18509,1,37,6,3,23,0,12,10,3,29,13
18511,1,37,6,3,23,0,12,10,6,29,15
18512,1,37,6,3,23,0,12,10,3,29,16
18514,1,37,6,3,23,0,12,10,3,23,18
18515,1,37,6,3,23,0,12,10,9,29,19
18517,1,37,6,3,23,0,12,10,9,29,21
18519,1,37,6,3,23,0,12,10,3,29,23
18521,1,37,6,3,23,0,12,10,6,29,25
18522,1,37,6,3,23,0,12,10,3,23,26
18528,1,37,7,6,28,1,18,5,6,34,0
18529,0,37,7,6,28,1,18,5,6,28,1
18530,0,37,7,6,28,1,18,5,18,22,2
18531,1,37,7,6,28,1,18,5,6,28,3
18533,0,37,7,6,28,1,18,5,12,28,5
18534,1,37,7,6,28,1,18,5,12,34,6
18535,0,37,7,6,28,1,18,5,12,28,7
18538,1,37,7,6,28,1,18,5,6,28,10
18539,0,37,7,6,28,1,18,5,12,22,11
18540,1,37,7,6,28,1,18,5,18,40,12
18541,1,37,7,6,28,1,18,5,6,40,13
18543,0,37,7,6,28,1,18,5,12,28,15
18544,1,37,7,6,28,1,18,5,6,28,16
18552,1,37,7,6,28,1,18,5,6,28,19
18554,1,37,7,6,28,1,18,5,12,40,21
18555,0,37,7,6,28,1,18,5,6,28,22
18557,0,37,7,6,28,1,18,5,6,28,24
18565,0,37,8,6,18,0,12,0,18,12,0
18566,0,37,8,6,18,0,12,0,6,18,1
18567,1,37,8,6,18,0,12,0,6,18,2
18568,1,37,8,6,18,0,12,0,6,24,3
18569,1,37,8,6,18,0,12,0,12,30,4
18571,0,37,8,6,18,0,12,0,6,12,6
18573,0,37,8,6,18,0,12,0,12,18,8
18574,1,37,8,6,18,0,12,0,12,30,9
18575,0,37,8,6,18,0,12,0,6,12,10
18579,1,37,8,6,18,0,12,0,6,24,14
18581,1,37,8,6,18,0,12,0,6,30,16
18582,1,37,8,6,18,0,12,0,6,24,17
18583,1,37,8,6,18,0,12,0,6,18,18
18586,1,37,8,6,18,0,12,0,18,30,21
18588,1,37,8,6,18,0,12,0,6,24,23
18589,1,37,8,6,18,0,12,0,6,24,24
18590,1,37,8,6,18,0,12,0,6,18,25
18597,1,37,9,3,18,1,9,5,6,21,0
18598,0,37,9,3,18,1,9,5,6,18,1
18599,1,37,9,3,18,1,9,5,6,24,2
18600,0,37,9,3,18,1,9,5,3,21,3
18602,0,37,9,3,18,1,9,5,9,15,5
18603,1,37,9,3,18,1,9,5,9,24,6
18623,0,37,9,3,18,1,9,5,6,18,11
18624,1,37,9,3,18,1,9,5,3,21,12
18625,1,37,9,3,18,1,9,5,3,21,13
18627,1,37,9,3,18,1,9,5,3,21,15
18628,0,37,9,3,18,1,9,5,3,21,16
18631,1,37,9,3,18,1,9,5,9,24,19
18632,0,37,9,3,18,1,9,5,3,21,20
18634,1,37,9,3,18,1,9,5,9,24,22
18635,0,37,9,3,18,1,9,5,3,15,23
18636,0,37,9,3,18,1,9,5,3,21,24
18637,0,37,9,3,18,1,9,5,3,21,25
18644,0,37,10,6,28,1,15,15,6,22,0
18645,0,37,10,6,28,1,15,15,18,22,1
18646,0,37,10,6,28,1,15,15,6,34,2
18647,0,37,10,6,28,1,15,15,6,22,3
18649,1,37,10,6,28,1,15,15,12,34,5
18650,1,37,10,6,28,1,15,15,12,34,6
18652,1,37,10,6,28,1,15,15,18,40,8
18653,1,37,10,6,28,1,15,15,6,28,9
18654,1,37,10,6,28,1,15,15,6,28,10
18656,1,37,10,6,28,1,15,15,12,34,12
18658,0,37,10,6,28,1,15,15,6,34,14
18681,1,37,10,6,28,1,15,15,12,34,17
18682,1,37,10,6,28,1,15,15,12,34,18
18684,1,37,10,6,28,1,15,15,6,34,20
18685,1,37,10,6,28,1,15,15,18,40,21
18686,1,37,10,6,28,1,15,15,18,40,22
18688,1,37,10,6,28,1,15,15,6,34,24
18690,1,37,10,6,28,1,15,15,6,28,26
18696,1,38,0,6,23,1,15,0,6,35,0
18697,1,38,0,6,23,1,15,0,12,29,1
18698,1,38,0,6,23,1,15,0,6,29,2
18700,1,38,0,6,23,1,15,0,12,29,4
18701,1,38,0,6,23,1,15,0,12,35,5
18703,0,38,0,6,23,1,15,0,6,23,7
18704,1,38,0,6,23,1,15,0,6,35,8
18705,1,38,0,6,23,1,15,0,18,35,9
18707,1,38,0,6,23,1,15,0,6,35,11
18708,1,38,0,6,23,1,15,0,12,29,12
18712,1,38,0,6,23,1,15,0,6,35,16
18715,1,38,0,6,23,1,15,0,18,35,19
18716,1,38,0,6,23,1,15,0,6,23,20
18717,0,38,0,6,23,1,15,0,6,17,21
18719,1,38,0,6,23,1,15,0,6,23,23
18720,1,38,0,6,23,1,15,0,12,29,24
18722,1,38,0,6,23,1,15,0,12,29,26
18728,1,38,1,3,28,0,9,0,3,34,0
18729,1,38,1,3,28,0,9,0,6,34,1
18730,1,38,1,3,28,0,9,0,3,34,2
18731,1,38,1,3,28,0,9,0,9,34,3
18732,1,38,1,3,28,0,9,0,3,28,4
18736,0,38,1,3,28,0,9,0,6,25,8
18744,1,38,1,3,28,0,9,0,6,34,11
18745,1,38,1,3,28,0,9,0,9,34,12
18747,0,38,1,3,28,0,9,0,6,28,14
18748,1,38,1,3,28,0,9,0,3,34,15
18750,1,38,1,3,28,0,9,0,6,34,17
18751,1,38,1,3,28,0,9,0,3,28,18
18753,0,38,1,3,28,0,9,0,9,25,20
18754,1,38,1,3,28,0,9,0,6,31,21
18755,1,38,1,3,28,0,9,0,3,34,22
18757,1,38,1,3,28,0,9,0,3,34,24
18759,1,38,1,3,28,0,9,0,6,34,26
18765,0,38,2,6,18,0,15,5,12,12,0
18766,0,38,2,6,18,0,15,5,6,12,1
18767,1,38,2,6,18,0,15,5,12,24,2
18769,1,38,2,6,18,0,15,5,18,30,4
18770,1,38,2,6,18,0,15,5,12,30,5
18772,1,38,2,6,18,0,15,5,18,30,7
18773,1,38,2,6,18,0,15,5,18,30,8
18775,1,38,2,6,18,0,15,5,12,30,10
18776,1,38,2,6,18,0,15,5,12,24,11
18777,1,38,2,6,18,0,15,5,6,24,12
18778,1,38,2,6,18,0,15,5,6,30,13
18794,0,38,2,6,18,0,15,5,12,12,19
18795,0,38,2,6,18,0,15,5,6,12,20
18797,1,38,2,6,18,0,15,5,18,30,22
18798,1,38,2,6,18,0,15,5,6,30,23
18799,1,38,2,6,18,0,15,5,12,30,24
18807,0,38,3,3,18,1,12,15,3,18,0
18808,1,38,3,3,18,1,12,15,3,18,1
18809,1,38,3,3,18,1,12,15,3,18,2
18810,1,38,3,3,18,1,12,15,3,24,3
18811,1,38,3,3,18,1,12,15,6,24,4
18813,0,38,3,3,18,1,12,15,3,18,6
18815,1,38,3,3,18,1,12,15,6,24,8
18816,1,38,3,3,18,1,12,15,6,24,9
18817,1,38,3,3,18,1,12,15,6,21,10
18836,0,38,3,3,18,1,12,15,3,15,14
18838,1,38,3,3,18,1,12,15,9,24,16
18839,0,38,3,3,18,1,12,15,6,15,17
18840,1,38,3,3,18,1,12,15,3,21,18
18842,1,38,3,3,18,1,12,15,9,24,20
18843,0,38,3,3,18,1,12,15,3,15,21
18845,1,38,3,3,18,1,12,15,3,24,23
18846,1,38,3,3,18,1,12,15,9,24,24
18854,0,38,4,6,28,0,18,5,12,22,0
18855,0,38,4,6,28,0,18,5,6,28,1
18856,0,38,4,6,28,0,18,5,6,28,2
18858,0,38,4,6,28,0,18,5,18,22,4
18859,0,38,4,6,28,0,18,5,6,34,5
18860,1,38,4,6,28,0,18,5,12,34,6
18862,1,38,4,6,28,0,18,5,6,34,8
18864,1,38,4,6,28,0,18,5,12,34,10
18865,1,38,4,6,28,0,18,5,6,28,11
18866,0,38,4,6,28,0,18,5,6,34,12
18868,1,38,4,6,28,0,18,5,12,40,14
18871,1,38,4,6,28,0,18,5,18,40,17
18878,1,38,4,6,28,0,18,5,6,34,19
18880,1,38,4,6,28,0,18,5,6,28,21
18882,1,38,4,6,28,0,18,5,12,34,23
18883,1,38,4,6,28,0,18,5,12,34,24
18884,1,38,4,6,28,0,18,5,6,40,25
18891,0,38,5,3,23,1,18,10,9,20,0
18892,1,38,5,3,23,1,18,10,3,23,1
18893,1,38,5,3,23,1,18,10,9,29,2
18894,0,38,5,3,23,1,18,10,6,20,3
18896,1,38,5,3,23,1,18,10,3,26,5
18898,1,38,5,3,23,1,18,10,3,23,7
18899,1,38,5,3,23,1,18,10,6,26,8
18901,0,38,5,3,23,1,18,10,3,26,10
18902,0,38,5,3,23,1,18,10,9,20,11
18904,1,38,5,3,23,1,18,10,6,29,13
18905,1,38,5,3,23,1,18,10,6,29,14
18906,1,38,5,3,23,1,18,10,6,26,15
18908,1,38,5,3,23,1,18,10,6,29,17
18931,1,38,5,3,23,1,18,10,3,26,20
18932,1,38,5,3,23,1,18,10,9,29,21
18934,0,38,5,3,23,1,18,10,3,20,23
18935,0,38,5,3,23,1,18,10,3,20,24
18936,0,38,5,3,23,1,18,10,3,26,25
18943,0,38,6,6,28,0,12,10,6,28,0
18944,1,38,6,6,28,0,12,10,18,40,1
18945,1,38,6,6,28,0,12,10,6,40,2
18946,1,38,6,6,28,0,12,10,12,40,3
18948,1,38,6,6,28,0,12,10,18,40,5
18950,1,38,6,6,28,0,12,10,6,28,7
18951,1,38,6,6,28,0,12,10,12,40,8
18952,1,38,6,6,28,0,12,10,18,40,9
18953,1,38,6,6,28,0,12,10,6,40,10
18971,1,38,6,6,28,0,12,10,18,40,13
18974,1,38,6,6,28,0,12,10,6,40,16
18975,0,38,6,6,28,0,12,10,12,22,17
18978,1,38,6,6,28,0,12,10,12,34,20
18981,1,38,6,6,28,0,12,10,6,40,23
18983,1,38,6,6,28,0,12,10,6,34,25
18984,1,38,6,6,28,0,12,10,6,34,26
18990,0,38,7,3,18,1,15,15,3,15,0
18991,1,38,7,3,18,1,15,15,6,21,1
18992,0,38,7,3,18,1,15,15,6,18,2
18993,1,38,7,3,18,1,15,15,3,21,3
18994,1,38,7,3,18,1,15,15,6,24,4
18997,1,38,7,3,18,1,15,15,9,24,7
18998,1,38,7,3,18,1,15,15,9,24,8
19000,1,38,7,3,18,1,15,15,3,21,10
19001,0,38,7,3,18,1,15,15,3,21,11
19002,1,38,7,3,18,1,15,15,3,18,12
19031,1,38,7,3,18,1,15,15,6,21,16
19034,1,38,7,3,18,1,15,15,3,24,19
19035,1,38,7,3,18,1,15,15,3,18,20
19037,0,38,7,3,18,1,15,15,3,15,22
19039,0,38,7,3,18,1,15,15,3,15,24
19041,1,38,7,3,18,1,15,15,3,24,26
19047,1,38,8,3,23,1,9,10,3,29,0
19048,1,38,8,3,23,1,9,10,6,29,1
19049,0,38,8,3,23,1,9,10,9,20,2
19050,1,38,8,3,23,1,9,10,6,26,3
19051,0,38,8,3,23,1,9,10,6,23,4
19053,1,38,8,3,23,1,9,10,3,26,6
19067,0,38,8,3,23,1,9,10,3,23,10
19069,1,38,8,3,23,1,9,10,6,29,12
19071,1,38,8,3,23,1,9,10,3,29,14
19074,1,38,8,3,23,1,9,10,6,26,17
19075,1,38,8,3,23,1,9,10,9,29,18
19077,1,38,8,3,23,1,9,10,3,26,20
19078,1,38,8,3,23,1,9,10,6,29,21
19079,1,38,8,3,23,1,9,10,6,29,22
19082,1,38,8,3,23,1,9,10,9,29,25
19083,1,38,8,3,23,1,9,10,6,26,26
19089,0,38,9,6,23,0,18,15,6,17,0
19090,1,38,9,6,23,0,18,15,18,35,1
19091,1,38,9,6,23,0,18,15,12,29,2
19093,0,38,9,6,23,0,18,15,6,17,4
19094,0,38,9,6,23,0,18,15,6,29,5
19096,1,38,9,6,23,0,18,15,6,29,7
19097,1,38,9,6,23,0,18,15,6,23,8
19098,1,38,9,6,23,0,18,15,12,35,9
19099,0,38,9,6,23,0,18,15,6,17,10
19102,1,38,9,6,23,0,18,15,6,29,13
19103,1,38,9,6,23,0,18,15,18,35,14
19104,1,38,9,6,23,0,18,15,12,35,15
19105,1,38,9,6,23,0,18,15,12,29,16
19129,1,38,9,6,23,0,18,15,12,29,20
19130,1,38,9,6,23,0,18,15,6,23,21
19131,1,38,9,6,23,0,18,15,18,35,22
19134,1,38,9,6,23,0,18,15,18,35,25
19135,1,38,9,6,23,0,18,15,12,29,26
19141,1,38,10,3,28,0,9,5,6,34,0
19142,0,38,10,3,28,0,9,5,3,28,1
19143,0,38,10,3,28,0,9,5,9,25,2
19144,1,38,10,3,28,0,9,5,3,31,3
19145,1,38,10,3,28,0,9,5,3,28,4
19147,0,38,10,3,28,0,9,5,3,28,6
19148,1,38,10,3,28,0,9,5,3,34,7
19166,1,38,10,3,28,0,9,5,3,34,10
19169,0,38,10,3,28,0,9,5,3,28,13
19171,1,38,10,3,28,0,9,5,3,28,15
19173,0,38,10,3,28,0,9,5,6,25,17
19174,1,38,10,3,28,0,9,5,3,28,18
19176,1,38,10,3,28,0,9,5,3,28,20
19177,1,38,10,3,28,0,9,5,3,28,21
19178,1,38,10,3,28,0,9,5,6,34,22
19180,1,38,10,3,28,0,9,5,6,34,24
19181,1,38,10,3,28,0,9,5,9,34,25
19188,1,39,0,3,18,0,9,5,3,24,0
19189,1,39,0,3,18,0,9,5,6,21,1
19190,1,39,0,3,18,0,9,5,3,21,2
19191,1,39,0,3,18,0,9,5,3,21,3
19192,1,39,0,3,18,0,9,5,9,24,4
19194,1,39,0,3,18,0,9,5,3,21,6
19209,1,39,0,3,18,0,9,5,6,21,11
19210,1,39,0,3,18,0,9,5,6,24,12
